Image,StyleLoss,name,index
"00015-16-(pixel art style_1.3),1girl,white background,portrait,.png",12687547684.571428,dreamshaper_7.safetensors-Style-7,7
"00016-17-(pixel art style_1.3),1girl,white background,portrait,.png",12847851424.914286,dreamshaper_7.safetensors-Style-7,7
"00017-18-(pixel art style_1.3),1girl,white background,portrait,.png",11702194578.285715,dreamshaper_7.safetensors-Style-7,7
"00018-19-(pixel art style_1.3),1girl,white background,portrait,.png",12263060918.857143,dreamshaper_7.safetensors-Style-7,7
"00019-20-(pixel art style_1.3),1girl,white background,portrait,.png",20667197088.914288,dreamshaper_7.safetensors-Style-7,7
"00020-21-(pixel art style_1.3),1girl,white background,portrait,.png",12725817241.6,dreamshaper_7.safetensors-Style-7,7
"00021-22-(pixel art style_1.3),1girl,white background,portrait,.png",14878467189.028572,dreamshaper_7.safetensors-Style-7,7
"00022-23-(pixel art style_1.3),1girl,white background,portrait,.png",13004840967.314285,dreamshaper_7.safetensors-Style-7,7
"00023-24-(pixel art style_1.3),1girl,white background,portrait,.png",12915313664.0,dreamshaper_7.safetensors-Style-7,7
"00024-25-(pixel art style_1.3),1girl,white background,portrait,.png",12231312581.485714,dreamshaper_7.safetensors-Style-7,7
"00025-26-(pixel art style_1.3),1girl,white background,portrait,.png",14094946581.942858,dreamshaper_7.safetensors-Style-7,7
"00026-27-(pixel art style_1.3),1girl,white background,portrait,.png",12015546389.942858,dreamshaper_7.safetensors-Style-7,7
"00027-28-(pixel art style_1.3),1girl,white background,portrait,.png",13819586267.428572,dreamshaper_7.safetensors-Style-7,7
"00028-29-(pixel art style_1.3),1girl,white background,portrait,.png",16061193515.885714,dreamshaper_7.safetensors-Style-7,7
"00029-30-(pixel art style_1.3),1girl,white background,portrait,.png",12544140712.22857,dreamshaper_7.safetensors-Style-7,7
"00030-31-(pixel art style_1.3),1girl,white background,portrait,.png",13770648458.971428,dreamshaper_7.safetensors-Style-7,7
"00031-32-(pixel art style_1.3),1girl,white background,portrait,.png",11614760111.542856,dreamshaper_7.safetensors-Style-7,7
"00000-1-(watercolor art style_1.3),1girl,white background,portrait,.png",4474856278.4,dreamshaper_7.safetensors-Style-8,8
"00001-2-(watercolor art style_1.3),1girl,white background,portrait,.png",4277214035.2,dreamshaper_7.safetensors-Style-8,8
"00002-3-(watercolor art style_1.3),1girl,white background,portrait,.png",4170748544.0,dreamshaper_7.safetensors-Style-8,8
"00003-4-(watercolor art style_1.3),1girl,white background,portrait,.png",4771429734.4,dreamshaper_7.safetensors-Style-8,8
"00004-5-(watercolor art style_1.3),1girl,white background,portrait,.png",4264224630.4,dreamshaper_7.safetensors-Style-8,8
"00005-6-(watercolor art style_1.3),1girl,white background,portrait,.png",4548474873.6,dreamshaper_7.safetensors-Style-8,8
"00006-7-(watercolor art style_1.3),1girl,white background,portrait,.png",4163096732.8,dreamshaper_7.safetensors-Style-8,8
"00007-8-(watercolor art style_1.3),1girl,white background,portrait,.png",4618506630.4,dreamshaper_7.safetensors-Style-8,8
"00008-9-(watercolor art style_1.3),1girl,white background,portrait,.png",4116268992.0,dreamshaper_7.safetensors-Style-8,8
"00009-10-(watercolor art style_1.3),1girl,white background,portrait,.png",5059408262.4,dreamshaper_7.safetensors-Style-8,8
"00010-11-(watercolor art style_1.3),1girl,white background,portrait,.png",4616768851.2,dreamshaper_7.safetensors-Style-8,8
"00011-12-(watercolor art style_1.3),1girl,white background,portrait,.png",6363717094.4,dreamshaper_7.safetensors-Style-8,8
"00012-13-(watercolor art style_1.3),1girl,white background,portrait,.png",4916479702.4,dreamshaper_7.safetensors-Style-8,8
"00013-14-(watercolor art style_1.3),1girl,white background,portrait,.png",4977762723.2,dreamshaper_7.safetensors-Style-8,8
"00014-15-(watercolor art style_1.3),1girl,white background,portrait,.png",5328244627.2,dreamshaper_7.safetensors-Style-8,8
"00015-16-(watercolor art style_1.3),1girl,white background,portrait,.png",4953635040.0,dreamshaper_7.safetensors-Style-8,8
"00016-17-(watercolor art style_1.3),1girl,white background,portrait,.png",4485945142.4,dreamshaper_7.safetensors-Style-8,8
"00017-18-(watercolor art style_1.3),1girl,white background,portrait,.png",4457571955.2,dreamshaper_7.safetensors-Style-8,8
"00018-19-(watercolor art style_1.3),1girl,white background,portrait,.png",4919761910.4,dreamshaper_7.safetensors-Style-8,8
"00019-20-(watercolor art style_1.3),1girl,white background,portrait,.png",5182435904.0,dreamshaper_7.safetensors-Style-8,8
"00020-21-(watercolor art style_1.3),1girl,white background,portrait,.png",4467446022.4,dreamshaper_7.safetensors-Style-8,8
"00021-22-(watercolor art style_1.3),1girl,white background,portrait,.png",4866987532.8,dreamshaper_7.safetensors-Style-8,8
"00022-23-(watercolor art style_1.3),1girl,white background,portrait,.png",4581816464.0,dreamshaper_7.safetensors-Style-8,8
"00023-24-(watercolor art style_1.3),1girl,white background,portrait,.png",4788665318.4,dreamshaper_7.safetensors-Style-8,8
"00024-25-(watercolor art style_1.3),1girl,white background,portrait,.png",5300208275.2,dreamshaper_7.safetensors-Style-8,8
"00025-26-(watercolor art style_1.3),1girl,white background,portrait,.png",5641012531.2,dreamshaper_7.safetensors-Style-8,8
"00026-27-(watercolor art style_1.3),1girl,white background,portrait,.png",3993599296.0,dreamshaper_7.safetensors-Style-8,8
"00027-28-(watercolor art style_1.3),1girl,white background,portrait,.png",4513158089.6,dreamshaper_7.safetensors-Style-8,8
"00028-29-(watercolor art style_1.3),1girl,white background,portrait,.png",4897835929.6,dreamshaper_7.safetensors-Style-8,8
"00029-30-(watercolor art style_1.3),1girl,white background,portrait,.png",4103012790.4,dreamshaper_7.safetensors-Style-8,8
"00030-31-(watercolor art style_1.3),1girl,white background,portrait,.png",5347755699.2,dreamshaper_7.safetensors-Style-8,8
"00031-32-(watercolor art style_1.3),1girl,white background,portrait,.png",4660279414.4,dreamshaper_7.safetensors-Style-8,8
"00000-1-(anime_1.3),1girl,white background,portrait.png",3708125289.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00001-2-(anime_1.3),1girl,white background,portrait.png",3119443222.4,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00002-3-(anime_1.3),1girl,white background,portrait.png",3310861872.0,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00003-4-(anime_1.3),1girl,white background,portrait.png",3218225283.2,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00004-5-(anime_1.3),1girl,white background,portrait.png",3024592192.0,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00005-6-(anime_1.3),1girl,white background,portrait.png",3696972784.0,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00006-7-(anime_1.3),1girl,white background,portrait.png",3504558553.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00007-8-(anime_1.3),1girl,white background,portrait.png",3041597139.2,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00008-9-(anime_1.3),1girl,white background,portrait.png",3513575401.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00009-10-(anime_1.3),1girl,white background,portrait.png",4792046540.8,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00010-11-(anime_1.3),1girl,white background,portrait.png",3411438726.4,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00011-12-(anime_1.3),1girl,white background,portrait.png",3630040483.2,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00012-13-(anime_1.3),1girl,white background,portrait.png",3146574566.4,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00013-14-(anime_1.3),1girl,white background,portrait.png",3849134512.0,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00014-15-(anime_1.3),1girl,white background,portrait.png",3626416617.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00015-16-(anime_1.3),1girl,white background,portrait.png",3083697129.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00016-17-(anime_1.3),1girl,white background,portrait.png",3472511945.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00017-18-(anime_1.3),1girl,white background,portrait.png",3384927913.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00018-19-(anime_1.3),1girl,white background,portrait.png",3924262038.4,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00019-20-(anime_1.3),1girl,white background,portrait.png",2952528652.8,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00020-21-(anime_1.3),1girl,white background,portrait.png",3339618630.4,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00021-22-(anime_1.3),1girl,white background,portrait.png",3282164780.8,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00022-23-(anime_1.3),1girl,white background,portrait.png",4443926649.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00023-24-(anime_1.3),1girl,white background,portrait.png",2951120483.2,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00024-25-(anime_1.3),1girl,white background,portrait.png",3224025577.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00025-26-(anime_1.3),1girl,white background,portrait.png",3176961806.4,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00026-27-(anime_1.3),1girl,white background,portrait.png",3149925916.8,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00027-28-(anime_1.3),1girl,white background,portrait.png",2978187249.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00028-29-(anime_1.3),1girl,white background,portrait.png",4375459321.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00029-30-(anime_1.3),1girl,white background,portrait.png",3473563241.6,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00030-31-(anime_1.3),1girl,white background,portrait.png",3718374780.8,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00031-32-(anime_1.3),1girl,white background,portrait.png",3103690160.0,GhostMix-V2.0-fp16-NoVAE-Style-0,0
"00000-1-(manga,outlines_1.3),1girl,white background,portrait.png",26982135097.80645,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00001-2-(manga,outlines_1.3),1girl,white background,portrait.png",8456179303.225806,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00002-3-(manga,outlines_1.3),1girl,white background,portrait.png",7875544229.16129,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00003-4-(manga,outlines_1.3),1girl,white background,portrait.png",8885871921.548388,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00004-5-(manga,outlines_1.3),1girl,white background,portrait.png",9551845029.161291,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00005-6-(manga,outlines_1.3),1girl,white background,portrait.png",11754930597.161291,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00006-7-(manga,outlines_1.3),1girl,white background,portrait.png",10144143004.903225,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00007-8-(manga,outlines_1.3),1girl,white background,portrait.png",6758281459.612904,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00008-9-(manga,outlines_1.3),1girl,white background,portrait.png",17426761372.903225,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00009-10-(manga,outlines_1.3),1girl,white background,portrait.png",11017079609.806452,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00010-11-(manga,outlines_1.3),1girl,white background,portrait.png",7916739625.290322,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00011-12-(manga,outlines_1.3),1girl,white background,portrait.png",8754070660.129032,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00012-13-(manga,outlines_1.3),1girl,white background,portrait.png",8276777348.129032,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00013-14-(manga,outlines_1.3),1girl,white background,portrait.png",12389874159.483871,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00014-15-(manga,outlines_1.3),1girl,white background,portrait.png",10641073474.064516,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00015-16-(manga,outlines_1.3),1girl,white background,portrait.png",15382539181.419355,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00016-17-(manga,outlines_1.3),1girl,white background,portrait.png",7179131767.741936,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00017-18-(manga,outlines_1.3),1girl,white background,portrait.png",9602886325.67742,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00018-19-(manga,outlines_1.3),1girl,white background,portrait.png",12681454625.032259,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00019-20-(manga,outlines_1.3),1girl,white background,portrait.png",8234569182.967742,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00020-21-(manga,outlines_1.3),1girl,white background,portrait.png",8811759326.967741,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00021-22-(manga,outlines_1.3),1girl,white background,portrait.png",9150622422.709677,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00022-23-(manga,outlines_1.3),1girl,white background,portrait.png",8324247609.806452,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00023-24-(manga,outlines_1.3),1girl,white background,portrait.png",13384641957.161291,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00024-25-(manga,outlines_1.3),1girl,white background,portrait.png",14044961280.0,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00025-26-(manga,outlines_1.3),1girl,white background,portrait.png",21224952584.258064,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00026-27-(manga,outlines_1.3),1girl,white background,portrait.png",9864291563.35484,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00027-28-(manga,outlines_1.3),1girl,white background,portrait.png",8047089957.16129,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00028-29-(manga,outlines_1.3),1girl,white background,portrait.png",11705444657.548388,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00029-30-(manga,outlines_1.3),1girl,white background,portrait.png",9127341262.451612,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00030-31-(manga,outlines_1.3),1girl,white background,portrait.png",12036589667.096775,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00031-32-(manga,outlines_1.3),1girl,white background,portrait.png",27343759987.612904,GhostMix-V2.0-fp16-NoVAE-Style-1,1
"00000-1-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2427989529.6,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00001-2-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2293951484.8,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00002-3-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2174921481.6,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00003-4-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2333489241.6,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00004-5-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2261329078.4,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00005-6-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2382097180.8,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00006-7-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2685977414.4,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00007-8-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2157515830.4,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00008-9-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2293195136.0,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00009-10-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2613285193.6,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00010-11-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2431742544.0,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00011-12-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2154764976.0,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00012-13-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2259086140.8,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00013-14-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2240438528.0,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00014-15-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2783278496.0,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00015-16-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2198329596.8,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00016-17-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2378918704.0,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00017-18-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2329160547.2,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00018-19-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2262130995.2,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00019-20-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2282321225.6,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00020-21-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2269905286.4,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00021-22-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2511013971.2,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00022-23-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2482365424.0,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00023-24-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2375519904.0,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00024-25-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2394355724.8,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00025-26-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2290271276.8,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00026-27-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2301479574.4,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00027-28-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2293794374.4,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00028-29-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2247241139.2,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00029-30-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2478703308.8,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00030-31-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2251428732.8,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00031-32-(photorealistic,realistic_1.3),1girl,white background,portrait.png",2486723475.2,GhostMix-V2.0-fp16-NoVAE-Style-2,2
"00000-1-(isometric art style_1.3),building, white background,.png",7509532467.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00001-2-(isometric art style_1.3),building, white background,.png",4459278950.4,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00002-3-(isometric art style_1.3),building, white background,.png",6645469414.4,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00003-4-(isometric art style_1.3),building, white background,.png",3902752467.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00004-5-(isometric art style_1.3),building, white background,.png",5561189043.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00005-6-(isometric art style_1.3),building, white background,.png",4545806464.0,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00006-7-(isometric art style_1.3),building, white background,.png",8548105907.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00007-8-(isometric art style_1.3),building, white background,.png",4233485632.0,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00008-9-(isometric art style_1.3),building, white background,.png",2736403539.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00009-10-(isometric art style_1.3),building, white background,.png",4452732838.4,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00010-11-(isometric art style_1.3),building, white background,.png",4302927705.6,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00011-12-(isometric art style_1.3),building, white background,.png",4480976755.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00012-13-(isometric art style_1.3),building, white background,.png",4901937049.6,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00013-14-(isometric art style_1.3),building, white background,.png",7758239616.0,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00014-15-(isometric art style_1.3),building, white background,.png",4659871040.0,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00015-16-(isometric art style_1.3),building, white background,.png",4105725017.6,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00016-17-(isometric art style_1.3),building, white background,.png",3570097209.6,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00017-18-(isometric art style_1.3),building, white background,.png",5127223129.6,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00018-19-(isometric art style_1.3),building, white background,.png",3294053491.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00019-20-(isometric art style_1.3),building, white background,.png",4173720640.0,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00020-21-(isometric art style_1.3),building, white background,.png",2422202179.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00021-22-(isometric art style_1.3),building, white background,.png",4027877350.4,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00022-23-(isometric art style_1.3),building, white background,.png",5717619814.4,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00023-24-(isometric art style_1.3),building, white background,.png",4506924608.0,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00024-25-(isometric art style_1.3),building, white background,.png",5024472064.0,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00025-26-(isometric art style_1.3),building, white background,.png",4287132160.0,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00026-27-(isometric art style_1.3),building, white background,.png",3897930035.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00027-28-(isometric art style_1.3),building, white background,.png",4182207564.8,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00028-29-(isometric art style_1.3),building, white background,.png",2627973286.4,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00029-30-(isometric art style_1.3),building, white background,.png",5040142067.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00030-31-(isometric art style_1.3),building, white background,.png",4813249356.8,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00031-32-(isometric art style_1.3),building, white background,.png",3620218355.2,GhostMix-V2.0-fp16-NoVAE-Style-3,3
"00000-1-(low poly art style_1.3),dog,white background.png",3557124660.7058825,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00001-2-(low poly art style_1.3),dog,white background.png",5056989658.3529415,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00002-3-(low poly art style_1.3),dog,white background.png",3445282831.0588236,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00003-4-(low poly art style_1.3),dog,white background.png",2709521336.470588,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00004-5-(low poly art style_1.3),dog,white background.png",3572484540.2352943,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00005-6-(low poly art style_1.3),dog,white background.png",3570239683.7647057,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00006-7-(low poly art style_1.3),dog,white background.png",3025254712.470588,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00007-8-(low poly art style_1.3),dog,white background.png",2782365044.7058825,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00008-9-(low poly art style_1.3),dog,white background.png",3191602785.882353,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00009-10-(low poly art style_1.3),dog,white background.png",3741677590.5882354,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00010-11-(low poly art style_1.3),dog,white background.png",5698562770.823529,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00011-12-(low poly art style_1.3),dog,white background.png",4311918923.294118,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00012-13-(low poly art style_1.3),dog,white background.png",3856803900.2352943,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00013-14-(low poly art style_1.3),dog,white background.png",5054873200.941176,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00014-15-(low poly art style_1.3),dog,white background.png",4037011719.529412,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00015-16-(low poly art style_1.3),dog,white background.png",2854399239.529412,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00016-17-(low poly art style_1.3),dog,white background.png",4004296877.1764708,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00017-18-(low poly art style_1.3),dog,white background.png",3512472097.882353,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00018-19-(low poly art style_1.3),dog,white background.png",3125694742.5882354,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00019-20-(low poly art style_1.3),dog,white background.png",3925439676.2352943,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00020-21-(low poly art style_1.3),dog,white background.png",2603644419.7647057,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00021-22-(low poly art style_1.3),dog,white background.png",5199352922.3529415,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00022-23-(low poly art style_1.3),dog,white background.png",3836790136.470588,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00023-24-(low poly art style_1.3),dog,white background.png",2749566704.9411764,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00024-25-(low poly art style_1.3),dog,white background.png",2669691147.2941175,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00025-26-(low poly art style_1.3),dog,white background.png",2809598569.4117646,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00026-27-(low poly art style_1.3),dog,white background.png",4515398475.294118,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00027-28-(low poly art style_1.3),dog,white background.png",3555195117.1764708,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00028-29-(low poly art style_1.3),dog,white background.png",2608789037.1764708,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00029-30-(low poly art style_1.3),dog,white background.png",3452292946.8235292,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00030-31-(low poly art style_1.3),dog,white background.png",3966886456.470588,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00031-32-(low poly art style_1.3),dog,white background.png",3438023017.4117646,GhostMix-V2.0-fp16-NoVAE-Style-4,4
"00000-1-(lineart art style_1.3),1girl,white background,portrait.png",20572533598.31579,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00001-2-(lineart art style_1.3),1girl,white background,portrait.png",25473684480.0,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00002-3-(lineart art style_1.3),1girl,white background,portrait.png",22691030285.473682,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00003-4-(lineart art style_1.3),1girl,white background,portrait.png",20654431663.157894,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00004-5-(lineart art style_1.3),1girl,white background,portrait.png",22283450583.57895,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00005-6-(lineart art style_1.3),1girl,white background,portrait.png",23194036574.31579,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00006-7-(lineart art style_1.3),1girl,white background,portrait.png",28963499061.894737,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00007-8-(lineart art style_1.3),1girl,white background,portrait.png",19101746176.0,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00008-9-(lineart art style_1.3),1girl,white background,portrait.png",24869379557.05263,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00009-10-(lineart art style_1.3),1girl,white background,portrait.png",27499351794.526318,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00010-11-(lineart art style_1.3),1girl,white background,portrait.png",20963210900.210526,GhostMix-V2.0-fp16-NoVAE-Style-5,5
"00011-12-(lineart art style_1.3),1girl,white background,portrait.png",44907356806.73684,GhostMix-V2.0-fp16-NoVAE-Style-5,5
